tileId:linkId:nextLink:startNodeId:lon:lat:roadCls:roadKindType:funcCls:isConst:direction:spdCls:laneNumSum:laneNum_s2e:laneNum_e2s:spdLmt_e2s:spdLmt_s2e:compacity:isSpecial:isThrough:isElevate:uFlag:isCrossTile:width:length:startAngle:endAngle:tollType:curvature(curv,offset):slope(slope,offset):line:laneNum:laneType:laneArrow:camera:tollName:spdType spdLmt:lanegroupid
557029158:4396038:1585399961382,2710681392934,2736451196710,5373561116454,:200:120.6378168:31.40763894:6:4:5:1:2:6:2:2:0:0:40:0:0:1:0:1:0:0:929:99:279:2:0 0, 0 10, :0 0, 1 10, :LineString(120.6378168 31.40763893,120.6379133 31.40762284,):::::::1548,:
557029158:4396265:4055006156582,4063596091174,4591877068582,6236849542950,7894706919206,11644213368614,:310:120.6497459:31.41645938:4:4:4:1:2:5:4:4:0:0:60:0:0:1:0:0:0:0:1965:296:116:2:0 0, 0 20, :9 0, 5 5, 9 20, :LineString(120.6497459 31.41645938,120.6495675 31.41654923,):::::::1549,:
557029158:4396269:4055006156582,4063596091174,4591877068582,6236849542950,7894706919206,11644213368614,:68:120.6495675:31.41654924:4:4:4:1:2:5:5:5:0:0:60:0:0:1:0:0:0:0:1906:207:27:2:0 0, 0 20, :12 0, 11 9, 17 20, :LineString(120.6495675 31.41654923,120.6494857 31.41639366,):::::::1550,:
557029158:4396270:4055006156582,4063596091174,4591877068582,6236849542950,7894706919206,11644213368614,:193:120.6494857:31.41639367:4:4:4:1:2:5:3:3:0:0:60:0:0:1:0:0:0:0:1964:115:295:2:0 0, 0 20, :12 0, 6 12, 8 20, :LineString(120.6494857 31.41639366,120.6496654 31.41630515,):::::::1551,:
557029158:4396272:4055006156582,4063596091174,4591877068582,6236849542950,7894706919206,11644213368614,:194:120.6496654:31.41630515:4:4:4:1:2:5:4:4:0:0:60:0:0:1:0:0:0:0:1871:27:207:2:0 0, 0 19, :12 0, 10 9, 14 19, :LineString(120.6496654 31.41630515,120.6497459 31.41645938,):::::::1552,:
557029158:4396284:4055006156582,4063596091174,4591877068582,6236849542950,7894706919206,11644213368614,:757:120.6492859:31.41651034:6:49:4:1:2:5:5:5:0:0:60:0:0:1:0:0:0:0:2295:120:300:2:-66 0, -89 23, :20 0, 23 3, 23 9, 12 23, :LineString(120.6492859 31.41651034,120.6494857 31.41639366,):5:0,0,0,0,0,:2,1,1,1,4,:::::
557029158:4397527:9146963750,2324134336294,2732156229414,5287661770534,:769:120.6372723:31.40298933:6:4:4:1:2:6:2:2:0:0:40:0:0:1:0:1:0:0:739:280:100:2:0 0, 0 8, :16 0, 16 8, :LineString(120.6372723 31.40298933,120.6371958 31.40300408,):::::::1553,:
557029158:4397528:9146963750,2324134336294,2732156229414,5287661770534,:1260:120.6372522:31.40285388:6:4:5:1:2:6:2:2:0:0:40:0:0:1:0:1:0:0:1510:8:188:2:0 0, 0 16, :15 0, 18 9, 12 16, :LineString(120.6372522 31.40285387,120.6372723 31.40298933,):::::::1554,:
557029158:4397847:1297637152550,10729385334566,:1078:120.6384887:31.4112398:6:2:3:1:2:5:3:3:0:0:60:0:0:1:0:1:0:0:10431:268:88:2:0 0, 0 105, :18 0, 21 41, 21 53, 17 61, 18 105, :LineString(120.6384887 31.4112398,120.637393 31.41121968,)::::::::
557029158:4399140::1212:120.6529136:31.39973581:6:4:5:1:1:6:2:1:1:40:40:0:0:1:0:1:0:0:1369:19:199:2:0 0, 0 14, :-6 0, -8 14, :LineString(120.6529136 31.39973581,120.6529552 31.39985516,)::::::::
557029158:4400670:7692843456294,7795922671398,8663506065190,8693570836262,:118:120.6463248:31.40974581:4:4:2:1:2:5:3:3:0:0:60:0:0:1:0:1:0:0:1330:289:109:2:0 0, 0 14, :2 0, 4 14, :LineString(120.6463247 31.40974581,120.646196 31.40979141,):::::::1557,:
557029158:4400677::1503:120.6403984:31.40235364:6:4:5:1:1:6:3:1:2:40:40:0:0:1:0:1:0:0:2110:244:64:2:0 0, 0 22, :18 0, 14 5, 1 11, 2 22, :LineString(120.6403984 31.40235364,120.6402039 31.40226111,)::::::::
557029158:4400698:1585399961382,2710681392934,2736451196710,5373561116454,:198:120.6379227:31.40769929:6:4:5:1:2:6:2:2:0:0:40:0:0:1:0:1:0:0:917:279:99:2:0 0, 0 10, :18 0, 21 10, :LineString(120.6379227 31.40769928,120.6378275 31.40771538,):::::::1560,:
557029158:4400699:1585399961382,2710681392934,2736451196710,5373561116454,:197:120.6379133:31.40762284:6:4:5:1:2:6:2:2:0:0:40:0:0:1:0:1:0:0:859:6:186:2:0 0, 0 9, :8 0, 10 9, :LineString(120.6379133 31.40762284,120.6379227 31.40769928,):::::::1561,:
557029158:4400700:1585399961382,2710681392934,2736451196710,5373561116454,:199:120.6378275:31.40771538:6:4:5:1:2:6:2:2:0:0:40:0:0:1:0:1:0:0:864:188:8:2:0 0, 0 9, :21 0, 24 9, :LineString(120.6378275 31.40771538,120.6378168 31.40763893,):::::::1562,:
557029158:4400701::195:120.6380461:31.40932336:6:4:5:1:1:6:2:1:1:40:40:0:0:1:0:1:0:0:707:90:270:2:0 0, 0 8, :-5 0, -4 8, :LineString(120.6380461 31.40932336,120.6381199 31.40932336,)::::::::
557029158:4400703::1032:120.6345378:31.40354455:6:4:5:1:1:6:3:2:1:40:40:0:0:1:0:1:0:0:1521:179:359:2:0 0, 0 16, :-16 0, -3 9, -2 16, :LineString(120.6345378 31.40354454,120.6345405 31.40340641,)::::::::
557029158:4403886::66:120.6341931:31.40826657:6:0:5:1:1:6:2:1:1:40:40:0:0:1:0:1:0:0:3823:176:356:2:0 0, 0 39, :0 0, 6 7, 4 34, 6 39, :LineString(120.6341931 31.40826657,120.6342173 31.40792325,)::::::::
557029158:4403922::1031:120.6345297:31.40377253:6:0:5:1:1:6:3:2:1:40:40:0:0:1:0:1:0:0:2529:177:357:2:0 0, 0 26, :4 0, -1 11, -16 26, :LineString(120.6345297 31.40377253,120.6345378 31.40354454,):2:0,0,:2,4,:2::::
557029158:4403954::1033:120.6409255:31.398274:6:0:5:1:1:6:2:1:1:40:40:0:0:1:0:1:0:0:21398:96:276:2:0 0, 0 214, :3 0, 4 5, -2 23, 5 36, 3 47, 6 55, 3 68, 6 75, 7 105, 3 113, 3 121, 7 144, 3 170, 8 179, 3 185, 9 196, 6 200, 5 214, :LineString(120.6409255 31.398274,120.6431544 31.39801785,)::::38::::
557029158:4403955::1162:120.6431544:31.39801785:6:0:5:1:1:6:2:1:1:40:40:0:0:1:0:1:0:0:2729:95:275:2:0 0, 0 28, :5 0, 4 12, 7 16, 4 28, :LineString(120.6431544 31.39801785,120.64344 31.39798701,)::::::::
557029158:4403959:146585917222,150880884518,:940:120.6433287:31.39813855:8:0:5:1:2:7:1:1:0:0:30:0:0:1:0:1:0:0:2242:235:55:2:::LineString(120.6433287 31.39813855,120.6432389 31.39811039,120.6431919 31.3980715,120.6431544 31.39801785,):::::::1575,:
557029158:4403960:155175851814,219600361254,:727:120.64344:31.39798701:8:0:5:1:2:7:1:1:0:0:30:0:0:1:0:1:0:0:2303:323:143:2:::LineString(120.64344 31.39798701,120.6434548 31.39803126,120.64344 31.39807552,120.6434092 31.39810502,120.6433287 31.39813855,):::::::1576,:
557029158:4403964:168060753702,1185968002854,1538155321126,7027123525414,:87:120.6539972:31.39952257:6:2:4:1:2:6:2:2:0:0:40:0:0:1:0:1:0:0:14475:101:281:2:0 0, 0 145, :11 0, 18 16, 13 35, 16 54, 11 88, 15 100, 13 112, 15 130, 21 138, 19 145, :LineString(120.6539972 31.39952257,120.6554791 31.3992235,):2:0,0,:3,5,:::::
557029158:4403967:10415852721958,:316:120.6555153:31.39934957:6:2:4:1:2:6:2:2:0:0:40:0:0:1:0:1:0:0:13253:281:101:2:0 0, 0 133, :17 0, 17 68, 21 97, 17 117, 18 133, :LineString(120.6555153 31.39934957,120.6541581 31.39961779,)::::::1 40::
557029158:4405429::436:120.6347309:31.40019983:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2548:8:188:2:::LineString(120.6347309 31.40019983,120.6347671 31.40042782,)::::::::
557029158:4405433::585:120.6377913:31.39983639:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:3699:187:7:2:::LineString(120.6377913 31.39983639,120.6377497 31.39950514,)::::::::
557029158:4405442::1496:120.6384297:31.39859319:6:0:5:1:1:7:2:1:1:40:30:0:0:1:0:1:0:0:7374:97:277:2:0 0, 0 74, :6 0, 8 67, 5 74, :LineString(120.6384297 31.39859318,120.6391954 31.39848992,):1:0,:7,:223::1 40::
557029158:4405447::1061:120.6385544:31.39941931:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:6125:98:278:2:::LineString(120.6385544 31.39941931,120.6391901 31.39932945,)::::::::
557029158:4405452::711:120.6443869:31.40485212:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:6187:86:266:2:::LineString(120.6443868 31.40485212,120.6450346 31.40489101,)::::::::
557029158:4405453::1370:120.6446417:31.40527457:8:4:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:1329:89:269:2:::LineString(120.6446417 31.40527457,120.6447811 31.40527457,)::::::::
557029158:4405456::316:120.6555153:31.39934957:6:4:5:1:1:6:1:1:1:40:40:0:0:1:0:1:0:0:1430:196:16:2:0 0, 0 15, :0 0, 0 15, :LineString(120.6555153 31.39934957,120.6554791 31.3992235,)::::::::
557029158:4405458::1372:120.6552391:31.39842555:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:9329:208:18:2:::LineString(120.6552391 31.39842555,120.6551197 31.39840945,120.6550862 31.39838934,120.655062 31.39835581,120.6548595 31.3977161,):1:0,:2,:::::
557029158:4405459::849:120.6544425:31.39779121:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:4045:100:280:2:::LineString(120.6544424 31.3977912,120.6548595 31.3977161,)::::::::
557029158:4405489::1477:120.6447208:31.40675917:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:999:2:182:2:::LineString(120.6447208 31.40675917,120.6447235 31.40685037,)::::::::
557029158:4405490::312:120.6433663:31.39844567:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2900:186:6:2:::LineString(120.6433663 31.39844566,120.6433354 31.39818549,)::::::::
557029158:4405491::940:120.6433287:31.39813855:8:0:5:1:1:7:2:1:1:30:30:0:0:1:0:1:0:0:527:6:186:2:::LineString(120.6433287 31.39813855,120.6433354 31.39818549,)::::::::
557029158:4405574::894:120.6348167:31.40080601:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2654:8:188:2:::LineString(120.6348167 31.40080601,120.6348529 31.40104338,)::::::::
557029158:4405578::438:120.6379281:31.40075773:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:3002:188:8:2:::LineString(120.6379281 31.40075773,120.6378892 31.40048817,)::::::::
557029158:4405580::438:120.6379281:31.40075773:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:5116:96:276:2:::LineString(120.6379281 31.40075773,120.6384605 31.40069604,)::::::::
557029158:4405627::373:120.6448482:31.40764698:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:3092:358:178:2:::LineString(120.6448482 31.40764698,120.6448401 31.40792593,)::::::::
557029158:4405630::375:120.6448402:31.40792593:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2834:357:177:2:::LineString(120.6448401 31.40792593,120.6448294 31.40818208,)::::::::
557029158:4405631::899:120.6437163:31.40820757:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:10581:91:271:2:::LineString(120.6437163 31.40820756,120.6448294 31.40818208,)::::::::
557029158:4405634::899:120.6437163:31.40820757:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2849:183:3:2:::LineString(120.6437163 31.40820756,120.6437015 31.40795141,)::::::::
557029158:4405636::1415:120.6438491:31.40794739:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:9433:91:271:2:::LineString(120.6438491 31.40794739,120.6448401 31.40792593,)::::::::
557029158:4405637::1534:120.6437083:31.40838593:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:1977:177:357:2:::LineString(120.6437082 31.40838593,120.6437163 31.40820756,)::::::::
557029158:4405638::201:120.6448294:31.40818208:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2254:354:174:2:::LineString(120.6448294 31.40818208,120.6448106 31.40838459,)::::::::
557029158:4405639::1534:120.6437083:31.40838593:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:10491:90:270:2:::LineString(120.6437082 31.40838593,120.6448106 31.40838459,)::::::::
557029158:4405640::201:120.6448294:31.40818208:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:6991:90:270:2:::LineString(120.6448294 31.40818208,120.6455643 31.40818074,)::::::::
557029158:4405641::202:120.6448106:31.40838459:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:7966:97:285:2:::LineString(120.6448106 31.40838459,120.6452384 31.40838995,120.6454074 31.40830546,120.6455643 31.40818074,)::::::::
557029158:4405642::758:120.6447235:31.40685037:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2280:0:180:2:::LineString(120.6447235 31.40685037,120.6447248 31.40705555,)::::::::
557029158:4405644::1261:120.6449166:31.40741095:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2730:181:1:2:::LineString(120.6449166 31.40741095,120.6449085 31.40716552,)::::::::
557029158:4405646::1164:120.6447248:31.40705556:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2134:59:239:2:::LineString(120.6447248 31.40705555,120.6449085 31.40716552,)::::::::
557029158:4405649::373:120.6448482:31.40764698:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2700:163:343:2:::LineString(120.6448482 31.40764698,120.6449166 31.40741095,)::::::::
557029158:4405650::133:120.6437029:31.40711859:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2820:185:5:2:::LineString(120.6437029 31.40711859,120.6436761 31.40686512,)::::::::
557029158:4405651::530:120.6436761:31.40686512:8:0:5:1:1:7:2:1:1:30:30:0:0:1:0:1:0:0:1975:192:12:2:::LineString(120.6436761 31.40686512,120.6436385 31.40668943,)::::::::
557029158:4407011::1505:120.6345284:31.39905319:8:0:5:1:1:7:2:1:1:30:30:0:0:1:0:1:0:0:1650:6:186:2:::LineString(120.6345284 31.39905318,120.6345445 31.39920071,)::::::::
557029158:4407012::1567:120.6345445:31.39920071:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:1715:3:183:2:::LineString(120.6345445 31.39920071,120.6345539 31.39935627,)::::::::
557029158:4407015::1496:120.6384297:31.39859319:8:0:5:1:1:7:2:1:1:30:30:0:0:1:0:1:0:0:1168:8:188:2:::LineString(120.6384297 31.39859318,120.6384458 31.39869779,)::::::::
557029158:4407016::941:120.6384833:31.39890566:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2339:190:10:2:::LineString(120.6384833 31.39890566,120.6384458 31.39869779,)::::::::
557029158:4407017::1453:120.6397292:31.40048951:8:0:5:1:1:7:2:1:1:30:30:0:0:1:0:1:0:0:1397:276:96:2:::LineString(120.6397292 31.40048951,120.6395844 31.4005056,):1:0,:6,:::::
557029158:4407018::1454:120.6395844:31.4005056:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:882:276:96:2:::LineString(120.6395844 31.4005056,120.6394918 31.40051633,)::::::::
557029158:4407019::1033:120.6409255:31.398274:8:0:5:1:1:7:2:1:1:30:30:0:0:1:0:1:0:0:1630:10:190:2:::LineString(120.6409255 31.398274,120.6409523 31.39842018,):1:0,:6,:::::
557029158:4407020::532:120.6409523:31.39842018:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:2796:10:190:2:::LineString(120.6409523 31.39842018,120.6409965 31.39866829,)::::::::
557029158:4407200::66:120.6341931:31.40826657:6:4:5:1:1:6:2:1:1:40:40:0:0:1:0:1:0:0:831:356:176:2:0 0, 0 9, :3 0, 3 9, :LineString(120.6341931 31.40826657,120.6341877 31.40834167,)::::::::
557029158:4410148::203:120.6455643:31.40818074:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:1:0:0:1132:93:273:2:::LineString(120.6455643 31.40818074,120.6456824 31.40817269,)::::::::
557029158:4586216:357039314726,1692774143782,1709954012966,6636281501478,9496729720614,:708:120.646019:31.41821355:6:4:5:1:2:6:3:3:0:0:40:0:0:1:0:0:0:0:1886:36:216:2:0 0, 0 19, :7 0, 2 10, 5 19, :LineString(120.646019 31.41821354,120.6461249 31.41835704,):::::::1659,:
557029158:4586218:357039314726,1692774143782,1709954012966,6636281501478,9496729720614,:709:120.6461249:31.41835704:6:4:4:1:2:6:5:5:0:0:40:0:0:1:0:0:0:0:1287:298:118:2:0 0, 0 13, :15 0, 15 13, :LineString(120.6461249 31.41835704,120.6460109 31.41841873,):::::::1660,:
557029158:4586219:3908977268518,9462369982246,:1188:120.6460109:31.41841874:6:2:4:1:2:6:5:5:0:0:40:0:0:1:0:0:0:0:3663:298:118:2:0 0, 0 37, :11 0, 19 20, 16 37, :LineString(120.6460109 31.41841873,120.645685 31.41859442,)::::23::::
557029158:15415404::1306:120.6347644:31.41837046:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:0:0:0:4546:197:17:2:::LineString(120.6347644 31.41837045,120.6346424 31.41797349,)::::::::
557029158:15415406::1314:120.6346424:31.41797349:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:0:0:0:11546:101:202:2:::LineString(120.6346424 31.41797349,120.6352258 31.41785547,120.6352875 31.41784608,120.6353693 31.41784474,120.6354055 31.4178662,120.6354296 31.41790777,120.6355235 31.41821757,)::::::::
557029158:15415407::1315:120.6355235:31.41821757:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:0:0:0:5243:16:196:2:::LineString(120.6355235 31.41821757,120.6356603 31.41867488,)::::::::
557029158:15415408::1306:120.6347644:31.41837046:8:20:5:1:1:7:2:1:1:30:30:0:0:0:0:0:0:0:7411:101:281:2:::LineString(120.6347644 31.41837045,120.6355235 31.41821757,)::::::::
557029158:17370508::829:120.6447905:31.40637562:11:0:5:1:1:7:1:1:1:15:15:0:0:1:0:1:0:0:5321:99:279:2:::LineString(120.6447905 31.40637561,120.645339 31.40628308,)::::::::
557029158:17370534::1505:120.6345284:31.39905319:6:0:5:1:1:6:2:1:1:30:40:0:0:1:0:1:0:0:8639:96:276:2:0 0, 0 87, :8 0, 7 9, 11 18, 5 29, 3 43, 9 62, 7 72, 12 75, 12 77, 5 87, :LineString(120.6345284 31.39905318,120.6354283 31.3989459,):1:0,:7,:::1 30::
557029158:17370537::500:120.6354283:31.3989459:6:0:5:1:1:7:2:1:1:40:30:0:0:1:0:1:0:0:5116:95:275:2:0 0, 0 52, :15 0, -8 12, -6 24, -8 52, :LineString(120.6354283 31.3989459,120.6359634 31.39889359,):1:0,:7,:2::1 30::
557029158:17370541::348:120.6359634:31.39889359:8:0:5:1:1:7:1:1:1:30:30:3:0:0:0:1:0:0:2658:10:190:2:::LineString(120.6359634 31.39889359,120.6360063 31.39913097,)::::::::
557029158:17370542::348:120.6359634:31.39889359:6:0:5:1:1:7:2:1:1:40:30:0:0:1:0:1:0:0:5305:97:277:2:0 0, 0 54, :-8 0, -5 35, -8 46, -17 54, :LineString(120.6359634 31.39889359,120.6365146 31.39882654,)::::::::
557029158:17370543::799:120.6365146:31.39882654:6:0:5:1:1:7:2:1:1:40:30:0:0:1:0:1:0:0:10534:96:276:2:0 0, 0 106, :9 0, 10 27, 6 63, 8 76, 5 85, 9 106, :LineString(120.6365146 31.39882654,120.6368177 31.39879703,120.6376143 31.39870718,)::::8::::
557029158:17370544::349:120.6360063:31.39913097:8:0:5:1:1:7:1:1:1:30:30:3:0:0:0:1:0:0:5274:95:275:2:::LineString(120.6360063 31.39913097,120.6365561 31.39907464,)::::::::
557029158:17370545::249:120.6365561:31.39907464:8:0:5:1:1:7:1:1:1:30:30:0:0:0:0:1:0:0:1730:95:275:2:::LineString(120.6365561 31.39907464,120.6367372 31.39905855,)::::::::
557029158:17370546::799:120.6365146:31.39882654:8:0:5:1:1:7:1:1:1:30:30:3:0:0:0:1:0:0:2783:9:189:2:::LineString(120.6365146 31.39882654,120.6365561 31.39907464,)::::::::
557029158:19663040::1608:120.6363831:31.40937701:8:0:5:1:1:7:1:1:1:30:30:0:0:1:0:1:0:0:648:274:94:2:::LineString(120.6363831 31.40937701,120.6363161 31.40938237,)::::::::
557029158:19663048::306:120.6456824:31.4081727:8:0:5:1:1:7:2:1:1:30:30:0:0:1:0:1:0:0:1380:93:273:2:::LineString(120.6456824 31.40817269,120.6458272 31.40816331,)::::::::
557029158:19663049::307:120.6458272:31.40816331:6:0:5:1:1:6:2:1:1:40:40:2:0:1:0:1:0:0:3494:90:270:2:::LineString(120.6458272 31.40816331,120.6461947 31.40816197,)::::38::::
557029158:19663050::1412:120.6458353:31.40834972:8:0:5:1:1:7:1:1:1:30:30:0:0:1:0:1:0:0:2066:182:2:2:::LineString(120.6458352 31.40834972,120.6458272 31.40816331,)::::::::
557029158:30194690::701:120.6402227:31.41472399:6:0:5:1:1:7:2:1:1:30:30:0:0:1:0:0:0:0:25410:281:101:2:0 0, 0 255, :6 0, 9 38, 4 90, 8 129, 5 195, 8 203, 7 214, 15 236, 12 255, :LineString(120.6402227 31.41472399,120.637629 31.41527384,)::::282::1 301 30::
557029158:33033001::1172:120.6403662:31.40609264:8:20:5:1:1:7:1:1:1:30:30:0:0:0:0:1:0:0:5634:184:349:2:::LineString(120.6403662 31.40609264,120.6403193 31.40573323,120.6403367 31.40568897,120.6403488 31.40567824,120.6404453 31.40565812,)::::::::
557029158:33070895:43506702118,1718543947558,3075753613094,:1221:120.6409201:31.40710652:6:2:5:1:2:6:2:2:0:0:40:0:0:1:0:1:0:0:6144:96:275:2:-209 0, 44 20, 1235 53, 1384 62, :21 0, 21 33, 16 49, 26 61, 23 62, :LineString(120.6409201 31.40710652,120.6414471 31.40703007,120.6415571 31.40704214,)::::::1 30::
557029158:33180572::965:120.6502649:31.39998525:8:20:5:1:1:7:1:1:1:30:30:0:0:0:0:1:0:0:5681:280:100:2:::LineString(120.6502649 31.39998525,120.6496815 31.40009656,)::::::::
557029158:33180573::1095:120.6496815:31.40009657:8:20:5:1:1:7:1:1:1:30:30:0:0:0:0:1:0:0:10576:277:55:2:::LineString(120.6496815 31.40009656,120.6491223 31.40017971,120.6489707 31.40018642,120.648952 31.40018105,120.648901 31.4001368,120.6488246 31.39988869,)::::::::
557029158:33180575::224:120.6497701:31.40037015:8:0:5:1:1:7:1:1:1:30:30:0:0:1:0:1:0:0:1485:197:17:2:::LineString(120.64977 31.40037015,120.6497298 31.4002414,)::::::::
557029158:33180576::471:120.6497298:31.4002414:8:20:5:1:1:7:1:1:1:30:30:0:0:0:0:1:0:0:1672:198:18:2:::LineString(120.6497298 31.4002414,120.6496815 31.40009656,)::::::::
557029158:33180577::465:120.650344:31.40024677:8:0:5:1:1:7:1:1:1:30:30:0:0:1:0:1:0:0:1492:196:16:2:::LineString(120.650344 31.40024677,120.6503051 31.40011668,)::::::::
