tileId:linkId:fptID:Types:Direction:lon:lat:linkidIn:ProjectPercent:LaneIDs:PreviousIDs:NextIDs:
557029158:4389975:1009874343718:8,:2:120.6369558:31.40305102:9146963750:0.1706999987:5291956737830,5296251705126,:1018464278310,1022759245606,1027054212902,:301204739878,:
557029158:4389976:557029158:4,:2:120.6357448:31.40316099:13441931046:0:5300546672422,5304841639718,:2182400415526,:1022759245606,:
557029158:4389976:1022759245606:7,:2:120.6370027:31.40290484:13441931046:0.8344999552:5300546672422,5304841639718,:557029158,:1009874343718,1014169311014,1031349180198,:
557029158:4393178:1563925124902:8,:2:120.6404601:31.40221015:30621800230:0.3648999929:5309136607014,5313431574310,:1551040223014,1555335190310,:326974543654,:
557029158:4393217:4851996454:4,:2:120.641875:31.4069818:39211734822:0:5317726541606,5322021508902,:266845001510,:2465868257062,:
557029158:4393217:9146963750:4,:3:120.6416456:31.40702471:39211734822:1:5334906410790,5339201378086,:2302659499814,:262550034214,:
557029158:4393217:2465868257062:1,:2:120.6417704:31.40700057:39211734822:0.4541999996:5326316476198,5330611443494,:4851996454,:13441931046,:
557029158:4393218:13441931046:4,:2:120.6416456:31.40702471:43506702118:0:5343496345382,5347791312678,:2465868257062,:2148040677158,:
557029158:4393218:2148040677158:7,:2:120.6416175:31.40703008:43506702118:0.3136000037:5343496345382,5347791312678,:13441931046,:2152335644454,:
557029158:4393218:2302659499814:8,:3:120.6416228:31.40702873:43506702118:0.2575999796:5352086279974,5356381247270,:2135155775270,:9146963750,:
557029158:4393219:17736898342:4,:2:120.6436385:31.40668944:47801669414:0:5360676214566,:279729903398,:232485263142,:
557029158:4393219:22031865638:4,:3:120.6434628:31.40672162:47801669414:1:5364971181862,5369266149158,:2311249434406,:284024870694,:
557029158:4396284:26326832934:4,:2:120.6492859:31.41651034:86456375078:0:5373561116454,5377856083750,5382151051046,5386446018342,:369924216614,:1396421400358,:
557029158:4396284:1396421400358:7,:2:120.6492993:31.41650364:86456375078:0.06309999526:5373561116454,5377856083750,5382151051046,5386446018342,:26326832934,:1366356629286,1370651596582,1374946563878,1641234536230,:
557029158:4397847:30621800230:4,:2:120.6384887:31.4112398:99341276966:0:5390740985638,5395035952934,5399330920230,:3406466094886,:64981538598,:
557029158:4403964:889615259430:7,:2:120.6553611:31.39924765:163765786406:0.9196999669:5403625887526,5407920854822,:1091478722342,:923974997798,1039939114790,:
557029158:4403964:1091478722342:8,:2:120.6540549:31.3995105:163765786406:0.0383999981:5403625887526,5407920854822,:1095773689638,1100068656934,:889615259430,:
557029158:4403967:923974997798:8,:2:120.6553893:31.39937371:168060753702:0.09279999882:5412215822118,5416510789414,:889615259430,1035644147494,:3196012697382,:
557029158:4586219:902500161318:8,:2:120.6458071:31.41852871:357039314726:0.6259999871:5420805756710,5425100724006,5429395691302,5433690658598,5437985625894,5442280593190,5446575560486,:868140422950,893910226726,898205194022,:3054278776614,:
557029158:33070895:1628349634342:8,:2:120.6410086:31.40709311:442938660646:0.1383000016:4995603994406,4999898961702,:1619759699750,1632644601638,:2135155775270,:
557029158:33070895:2135155775270:7,:2:120.6415142:31.40703812:442938660646:0.9312999845:4995603994406,4999898961702,:1628349634342,:2152335644454,2302659499814,:
557029158:33180697:34916767526:4,:2:120.646365:31.40509352:588967548710:0:5004193928998,5008488896294,5012783863590,:477298399014,:533132973862,:
557029158:36958469:39211734822:4,:2:120.6477477:31.41748801:1112953558822:0:5017078830886,5021373798182,5025668765478,:391399053094,:3084343547686,:
557029158:36958473:43506702118:4,:2:120.6471187:31.41765162:1117248526118:0:5029963732774,5034258700070,5038553667366,:863845455654,:2315544401702,:
557029158:36958473:2315544401702:7,:2:120.6475103:31.41745046:1117248526118:0.7317000031:5029963732774,5034258700070,5038553667366,:43506702118,:2319839368998,:
557029158:36958476:47801669414:4,:2:120.6484853:31.41694352:1121543493414:0:5042848634662,5047143601958,5051438569254,:2319839368998,:1795853358886,:
557029158:36958476:1795853358886:1,:2:120.6485268:31.41692206:1121543493414:0.2144999951:5055733536550,5060028503846,5064323471142,5068618438438,:47801669414,:369924216614,:
557029158:36958631:1082888787750:7,:2:120.6427614:31.41731903:1134428395302:0.8461999893:5072913405734,5077208373030,5081503340326,5085798307622,:1130133428006,:1087183755046,:
557029158:36958631:1130133428006:8,:2:120.6431557:31.41711518:1134428395302:0.256099999:5072913405734,5077208373030,5081503340326,5085798307622,:1143018329894,1147313297190,:1082888787750,:
557029158:37004644:777946109734:8,:2:120.6402107:31.41863331:1143018329894:0.4099999964:5090093274918,5094388242214,5098683209510,5102978176806,:769356175142,782241077030,:357039314726,:
557029158:37004652:52096636710:4,:2:120.6410596:31.41820416:1160198199078:0:5107273144102,5111568111398,5115863078694,5120158045990,:945449834278,:782241077030,:
557029158:37004652:782241077030:7,:2:120.6404789:31.41849518:1160198199078:0.8102999926:5107273144102,5111568111398,5115863078694,5120158045990,:52096636710,:773651142438,777946109734,:
557029158:37004653:945449834278:8,:2:120.641816:31.41780719:1164493166374:0.1420999914:5124453013286,5128747980582,5133042947878,5137337915174,:954039768870,962629703462,:52096636710,:
557029158:37004654:773651142438:8,:2:120.6404293:31.41842142:1168788133670:0.1689999998:5141632882470,5145927849766,5150222817062,:769356175142,782241077030,:56391604006,:
557029158:37004655:56391604006:4,:2:120.6411333:31.41806066:1173083100966:0:5154517784358,5158812751654,5163107718950,:773651142438,:962629703462,:
557029158:37004655:962629703462:7,:2:120.641765:31.41773611:1173083100966:0.8359999657:5154517784358,5158812751654,5163107718950,:56391604006,:945449834278,958334736166,:
557029158:37043474:1241802577702:7,:2:120.6501348:31.41343519:1220327741222:0.8042999506:5167402686246,5171697653542,:1306227087142,:1297637152550,1593989895974,:
557029158:37043474:1306227087142:8,:2:120.6506364:31.41317368:1220327741222:0.1969999969:5167402686246,5171697653542,:1301932119846,:1241802577702,:
557029158:37043476:1250392512294:7,:2:120.6505962:31.41311735:1224622708518:0.8027999997:5175992620838,5180287588134,:1297637152550,:1246097544998,:
557029158:37043476:1297637152550:8,:2:120.6500959:31.41337886:1224622708518:0.1919:5175992620838,5180287588134,:1241802577702,1598284863270,:1250392512294,:
557029158:37043478:1598284863270:7,:2:120.6498009:31.41353175:1228917675814:0.5311999917:5184582555430,5188877522726,:1684184209190,:1297637152550,1593989895974,:
557029158:37043478:1684184209190:8,:2:120.6497151:31.41357735:1228917675814:0.2392999977:5184582555430,5188877522726,:1400716367654,1688479176486,:1598284863270,:
557029158:37043482:1593989895974:8,:2:120.6498425:31.41358942:1241802577702:0.4532999992:5193172490022,:1241802577702,1598284863270,:1688479176486,:
557029158:37043482:1688479176486:7,:2:120.6497566:31.41363636:1241802577702:0.7542999983:5193172490022,:1593989895974,:1405011334950,1684184209190,:
557029158:37043534:1216032773926:8,:2:120.6491853:31.41031846:1276162316070:0.1181999967:5197467457318,5201762424614,:1211737806630,1224622708518,:3316271781670,:
557029158:37043544:812305848102:8,:2:120.6466171:31.41519606:1289047217958:0.1541000009:5206057391910,5210352359206,5214647326502,:816600815398,820895782694,:2873890150182,:
557029158:37043546:60686571302:4,:2:120.6471147:31.41504049:1293342185254:0:5218942293798,5223237261094,5227532228390,5231827195686,:1834508064550,:820895782694,:
557029158:37043546:820895782694:7,:2:120.6466708:31.41526714:1293342185254:0.7233999968:5218942293798,5223237261094,5227532228390,5231827195686,:60686571302,:808010880806,812305848102,:
557029158:39294043:64981538598:4,:2:120.637393:31.41121969:1297637152550:0:5236122162982,5240417130278,5244712097574,:30621800230,:3217487533862,:
557029158:42086875:752176305958:8,:2:120.644356:31.4160879:1336291858214:0.240199998:5249007064870,5253302032166,:734996436774,743586371366,747881338662,756471273254,:69276505894,:
557029158:42647723:69276505894:4,:2:120.6439805:31.4153637:1362061661990:0:5257596999462,5261891966758,:752176305958,:3531020146470,:
557029158:42647951:1576810026790:8,:2:120.643208:31.41372755:1374946563878:0.4036999941:5266186934054,5270481901350,5274776868646,:1568220092198,1581104994086,:193830557478,:
557029158:42647953:73571473190:4,:2:120.6432322:31.41347542:1379241531174:0:5279071835942,5283366803238,5287661770534,:850960553766,:1568220092198,:
557029158:42647953:1568220092198:7,:2:120.643322:31.41368598:1379241531174:0.5746999979:5279071835942,5283366803238,5287661770534,:73571473190,:1572515059494,1576810026790,:
557029158:47590700:829485717286:8,:2:120.6425858:31.41269356:1482320746278:0.1612999886:5450870527782,5455165495078,:833780684582,842370619174,846665586470,:1237507610406,:
557029158:47590700:1237507610406:7,:2:120.6416215:31.41304493:1482320746278:0.8844999671:5450870527782,5455165495078,:829485717286,:1284752250662,:
557029158:53862310:77866440486:4,:2:120.6448697:31.40997112:1529565386534:0:5459460462374,5463755429670,5468050396966,:2972674397990,:2062141331238,:
557029158:53862310:2062141331238:5,:2:120.6449689:31.40994161:1529565386534:0.7459999919:5472345364262,5476640331558,5480935298854,:77866440486,:3002739169062,3011329103654,:
557029158:53862315:82161407782:4,:2:120.6501482:31.40834704:1533860353830:0:5485230266150,5489525233446,5493820200742,5498115168038,:2607602177830,:3586854721318,:
557029158:65935382:1503795582758:8,:2:120.638089:31.40759334:1585399961382:0.1389999986:5502410135334,5506705102630,:1499500615462,1516680484646,1529565386534,:1697069111078,:
557029158:65935382:1697069111078:7,:2:120.6390949:31.40742302:1585399961382:0.935199976:5502410135334,5506705102630,:1503795582758,:1701364078374,1709954012966,:
557029158:65935455:1138723362598:7,:2:120.6521559:31.40925765:1654119438118:0.9430999756:5511000069926,5515295037222,:2246824924966,:1121543493414,1134428395302,1207442839334,:
557029158:65935455:2246824924966:8,:2:120.6546289:31.40836582:1654119438118:0.05689999834:5511000069926,5515295037222,:2126565840678,:1138723362598,:
557029158:65935465:1078593820454:8,:2:120.6554885:31.40805468:1662709372710:0.1055999994:5519590004518,5523884971814,:1065708918566,1074298853158,:2126565840678,:
557029158:65935465:2126565840678:7,:2:120.6549534:31.4082478:1662709372710:0.7888000011:5519590004518,5523884971814,:1078593820454,:2246824924966,:
557029158:65935467:86456375078:4,:2:120.6552887:31.40806273:1667004340006:0:5528179939110,5532474906406,:2324134336294,:1074298853158,:
557029158:65935467:1074298853158:7,:2:120.6554604:31.40799835:1667004340006:0.6703999639:5528179939110,5532474906406,:86456375078,:1070003885862,1078593820454,:
557029158:70886720:996989441830:8,:2:120.6544626:31.41379729:1675594274598:0.2404999882:5536769873702,5541064840998,5545359808294,:984104539942,988399507238,1005579376422,:395694020390,:
557029158:70887379:859550488358:8,:2:120.6457736:31.41809151:1692774143782:0.831099987:5549654775590,5553949742886,5558244710182,:838075651878,868140422950,893910226726,898205194022,:176650688294,:
557029158:70887391:90751342374:4,:2:120.6458701:31.41801104:1701364078374:0:5562539677478,5566834644774,5571129612070,:172355720998,:893910226726,:
557029158:70887391:893910226726:7,:2:120.6458849:31.41803116:1701364078374:0.09929999709:5562539677478,5566834644774,5571129612070,:90751342374,:855255521062,859550488358,863845455654,902500161318,:
557029158:73211105:1632644601638:7,:2:120.6410207:31.40715212:1718543947558:0.8751999736:5575424579366,5579719546662,:2152335644454,:1624054667046,1628349634342,:
557029158:73211105:2152335644454:8,:2:120.6415088:31.40706494:1718543947558:0.08529999852:5575424579366,5579719546662,:2135155775270,2148040677158,:1632644601638,:
557029158:73363435:95046309670:4,:2:120.6538269:31.39968351:1795853358886:0:5584014513958,5588309481254,:1104363624230,:928269965094,:
557029158:73363435:928269965094:7,:2:120.6531939:31.39980823:1795853358886:0.7256000042:5584014513958,5588309481254,:95046309670,:932564932390,936859899686,:
557029158:73363449:936859899686:8,:2:120.6531563:31.39968887:1830213097254:0.2840999961:5592604448550,5596899415846,:928269965094,941154866982,:99341276966,:
557029158:73363450:99341276966:4,:2:120.6537652:31.39956817:1834508064550:0:5601194383142,5605489350438,:936859899686,:1100068656934,:
557029158:73363450:1100068656934:7,:2:120.6539248:31.39953732:1834508064550:0.6864999533:5601194383142,5605489350438,:99341276966,:1091478722342,1104363624230,:
557029158:73363538:103636244262:4,:2:120.6522484:31.39986858:1959062116134:0:5609784317734,5614079285030,5618374252326,:112226178854,:941154866982,:
557029158:73363538:941154866982:7,:2:120.6527513:31.39976934:1959062116134:0.7549999952:5609784317734,5614079285030,5618374252326,:103636244262,:932564932390,936859899686,:
557029158:73363551:932564932390:8,:2:120.6527862:31.39988869:1989126887206:0.3132999837:5622669219622,5626964186918,5631259154214,:928269965094,941154866982,:387104085798,:
557029158:73363574:107931211558:4,:2:120.650344:31.40024677:2036371527462:0:5635554121510,5639849088806,5644144056102,:382809118502,:112226178854,:
557029158:73363575:112226178854:4,:2:120.6513003:31.40005767:2040666494758:0:5648439023398,5652733990694,5657028957990,:107931211558,:103636244262,:
557029158:73363578:116521146150:4,:2:120.6484169:31.40064374:2044961462054:0:5661323925286,5665618892582,5669913859878,:3518135244582,:382809118502,:
557029158:73450152:120816113446:4,:2:120.6470932:31.40089452:2096501069606:0:5674208827174,5678503794470,5682798761766,:2921134790438,:3518135244582,:
557029158:73450230:125111080742:4,:2:120.6392182:31.40245959:2229645055782:0:5687093729062,5691388696358,:133701015334,:1551040223014,:
557029158:73450230:1551040223014:7,:2:120.6399733:31.40230805:2229645055782:0.765599966:5687093729062,5691388696358,:125111080742,:1559630157606,1563925124902,:
557029158:73450233:129406048038:4,:2:120.637802:31.40274391:2233940023078:0:5695683663654,5699978630950,:142290949926,:133701015334,:
557029158:73450234:133701015334:4,:2:120.6384806:31.40260711:2238234990374:0:5704273598246,5708568565542,:129406048038,:125111080742,:
557029158:73450237:1559630157606:8,:2:120.6400095:31.40243277:2242529957670:0.3368999958:5712863532838,5717158500134,:1551040223014,1555335190310,:137995982630,:
557029158:73450238:137995982630:4,:2:120.6392451:31.40258834:2246824924966:0:5721453467430,5725748434726,:1559630157606,:3260437206822,:
557029158:73450270:1031349180198:8,:2:120.6374145:31.40282169:2324134336294:0.7871999741:5730043402022,5734338369318,:1022759245606,1027054212902,:142290949926,:
557029158:73450271:142290949926:4,:2:120.6374587:31.4028123:2328429303590:0:5738633336614,5742928303910,:1031349180198,:129406048038,:
557029158:74270131:1207442839334:8,:2:120.652066:31.40945613:2401443747622:0.1990999877:5747223271206,5751518238502,5755813205798,:1117248526118,1138723362598,1203147872038,:2289774597926,:
557029158:74270131:2289774597926:7,:2:120.6523088:31.40996039:2401443747622:0.9095000029:5747223271206,5751518238502,5755813205798,:1207442839334,:2285479630630,:
557029158:74270150:1134428395302:8,:2:120.6517307:31.4094092:2410033682214:0.01740000024:5760108173094,5764403140390,:1117248526118,1138723362598,1203147872038,:1211737806630,:
557029158:74270150:1211737806630:7,:2:120.6494831:31.41021118:2410033682214:0.9411000013:5760108173094,5764403140390,:1134428395302,:1216032773926,:
557029158:74270159:1765788587814:8,:2:120.6531:31.41192377:2422918584102:0.2813999951:5768698107686,5772993074982,5777288042278,:1508090550054,1752903685926,1761493620518,1770083555110,:322679576358,:
557029158:74270161:146585917222:4,:2:120.6528036:31.41200021:2427213551398:0:5781583009574,5785877976870,5790172944166,:3402171127590,:1761493620518,:
557029158:74270161:1761493620518:7,:2:120.6531067:31.41183257:2427213551398:0.8551999927:5781583009574,5785877976870,5790172944166,:146585917222,:1512385517350,1744313751334,1757198653222,1765788587814,:
